Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Malawi,MWI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,51.00033978,50.91464085,50.81529961,50.71070604,50.61080594,50.52321826,50.45502501,50.39886982,50.34347477,50.3473788,50.40936186,50.46837248,50.52577157,50.59041476,50.6554439,50.70801191,50.53838861,50.33317313,50.07669547,49.77537898,49.44808487,49.1006184,48.95520916,48.81285452,48.6768552,48.5490152,48.42842137,48.31724477,48.46778724,48.64025322,48.19451216,48.67062215,48.51635514,48.46215771,48.40090996,48.34998173
Malaysia,MYS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,31.48666758,31.53102796,31.70566563,31.87989552,32.06001996,32.24778701,32.44315111,32.64758613,32.85271611,33.08791709,33.33306306,33.54970019,33.74356581,33.9168032,34.07694738,34.22810359,34.37357499,34.51399429,34.64668572,34.76944621,34.90532589,35.05008588,35.73947101,36.39562492,37.01947074,37.07495923,37.16398137,37.23833749,37.19790047,37.07307787,36.99179376,36.96479542,36.84984503,36.92839937,37.03530877,37.08954226
North America,NAC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.13170348,44.19594185,44.31451167,44.42698247,44.83850645,44.89434965,44.94359463,45.08869509,45.09537317,45.13326043,45.12602309,45.15565497,45.20207941,45.34093782,45.26735802,45.27638735,45.27262304,45.33192656,45.46071315,45.68651132,45.71174325,45.6192752,45.49210063,45.38963979,45.39394277,45.26664716,45.23843408,45.33847478,45.33353767,45.41879568,45.38232485,45.39484292,45.53358389,45.76977261,45.80807681,45.81136935
Namibia,NAM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.11327703,46.08767426,46.05221024,46.05447996,46.07180745,46.07607392,46.07727248,46.07879896,46.0164138,45.96059043,45.90596496,46.12035618,46.31912997,46.51166871,46.70997762,46.90816522,47.11063474,47.32478385,47.54656766,47.7680862,47.98837444,48.20754511,48.39092729,49.71642081,49.19219731,48.53788503,47.88182236,48.39433611,48.93431251,48.77011998,48.59692788,48.70432716,48.07175747,48.14346427,48.2494187,48.29523916
New Caledonia,NCL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.11265392,45.2168311,45.1392025,45.05695567,45.05943749,45.20759717,45.13010674,45.18566449,45.04603826,45.10559304,45.22179801,45.28870149,45.40613389,45.57138149,45.72242835,45.86108887,45.97612796,45.97267658,45.88182334,45.86211134,46.07487197,46.2162755,46.27490361,46.33655787,46.37629839,46.47488537,46.58169876,46.70411985,46.85779086,47.0232639,47.17194481,47.12245442,46.6589372,46.61229756,46.35596779,46.24604527
Niger,NER,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.4688325,44.3867856,44.30727353,44.22981712,44.15500028,44.07848606,43.99322191,43.89465906,43.79133433,43.68289466,43.57241857,43.46118356,43.34983505,43.23920063,43.13048037,43.0270489,42.92949193,42.84048828,42.76097041,42.69150991,42.63272389,42.58707559,42.24247443,41.92221794,41.63505992,41.50226961,41.37047155,41.23776348,41.10379728,40.97039289,42.32161955,43.66912633,44.94338304,44.90220207,45.0742151,44.96148379
Nigeria,NGA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.37716095,46.47160047,46.60480673,46.64084623,46.77430208,46.77358943,46.75496571,46.8110039,46.79220221,46.82135918,46.86158021,46.83114147,46.90536958,46.86038113,46.86005493,46.8235809,46.89405298,46.94318138,46.94139361,46.87347298,46.91654224,46.71873994,46.70927422,46.70681111,46.65891161,46.67368715,46.69400745,46.80342786,46.86042515,46.95508421,46.86427634,46.97602111,46.93378375,48.43883251,48.4178554,48.40399984
Nicaragua,NIC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,29.65718978,29.6119661,29.59743745,29.56214223,29.68970776,29.92845432,29.90374647,29.86069743,29.82810974,30.3467828,30.87408299,31.40582607,31.93906704,32.47153988,33.00328342,33.53247357,34.06028687,34.58482117,35.10043199,35.61169751,36.11689319,36.61710603,37.11357897,37.60583507,38.09203673,38.32347549,38.54370288,38.76235449,38.6439155,38.55191231,38.51307043,38.74390207,39.34309247,39.62689807,39.79534881,39.88199644
Netherlands,NLD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,42.48575621,42.67555328,42.94800653,43.06571448,43.14299179,43.11474655,43.31087505,43.53693988,43.75893929,44.0634915,44.37596506,44.70082294,44.96675312,45.15813041,45.22137191,45.2040847,45.41165483,45.55626964,45.75973349,45.88513247,46.19503094,46.45890215,46.5882884,46.5756122,46.36674903,46.48911121,46.62083486,46.74943091,46.73575355,46.86855682,47.0471254,47.12273171,47.11915893,47.13948402,47.15535495,47.16407855
Norway,NOR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,43.70918727,43.88989512,44.00627944,44.23650524,44.63179106,44.81335048,45.33158098,45.69670668,46.04437205,46.49874159,46.71749527,46.7988501,47.07052605,47.22629196,47.41988477,47.37666977,47.6435779,47.70124994,47.60322214,47.63358962,47.64829022,47.67239433,47.44027068,47.48992201,47.38888778,47.35077899,47.39683073,47.51827323,47.32536106,47.30063063,47.3384152,47.08941704,47.04928956,47.10576583,47.10693536,47.09941582
Nepal,NPL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,24.56377729,24.62732418,24.73339044,24.80718642,24.82718865,24.84574477,24.89346181,25.0176367,25.21803733,25.47311445,25.76476883,26.1063868,26.47561367,26.86569581,27.29856472,27.80014215,28.37365379,29.00966049,29.73290868,30.53751162,31.39469047,32.31379347,33.23380427,34.10987934,34.94283554,35.70675712,36.37692329,36.94211437,37.37372665,37.14384687,36.79708687,36.56890953,36.65368462,36.96180981,37.28611376,37.60105515
Nauru,NRU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,43.12228703,43.45826856,43.56958512,43.53640012,43.88288738,44.04945828,44.51471732,44.55748958,44.83505298,45.10460732,45.16892792,45.50043333,45.55425375,45.93576111,45.91963847,46.18427222,46.26365295,46.47891053,46.75343361,46.96699389,47.01445267,47.13987807,47.43581618,47.46779686,47.36554268,47.11897298,47.05302341,46.93794952,47.03552761,47.26916039,47.0063922,47.29327199,47.46590828,47.45197211,47.58796232,47.56986368
OECD members,OED,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,40.80867756,40.96873994,41.04521877,41.01289832,41.35119214,41.50889679,41.61357265,41.77802836,41.82025672,41.96025299,42.05595862,42.16017579,42.32045792,42.4706375,42.52752436,42.62864457,42.76825595,42.85479021,42.97858484,43.27180135,43.36892208,43.45559541,43.56303252,43.65628484,43.68326027,43.72504291,43.81162313,43.90573669,43.98997011,44.17918518,44.10266274,44.22673809,44.42449928,44.66241059,44.78238344,44.80431551
Oman,OMN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,15.57912737,14.93070769,14.3591786,13.92133981,13.92929924,14.28387391,14.67417311,15.04237619,15.47099348,15.88685189,16.22348702,16.54931574,16.91580895,17.27367469,17.39991652,17.43573793,17.45190358,17.4530525,17.45244849,17.44917264,17.34534325,15.49677129,13.59220353,13.10564143,13.25768997,13.34037291,13.24990482,13.187019,13.39885945,13.99150728,15.01381616,15.80329054,15.64886089,15.16247558,15.00583541,14.86035032
Other small states,OSS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,39.31834379,39.1802364,39.17356251,39.3509821,39.45068689,39.57023124,39.75660962,40.01909735,40.12665721,40.35765059,40.61256999,40.63845123,40.94163865,41.19847246,41.29968385,41.62793178,41.74891008,41.77011751,42.02664767,42.21304601,42.41595446,42.3646865,42.54584323,42.36350256,42.29775946,42.5894538,42.45902001,42.47058218,42.40049745,42.52323233,42.52939486,42.66574997,42.42053161,43.00112483,43.12017949,43.15958282
Pakistan,PAK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,10.80081919,13.2088933,13.2732289,13.80820525,14.13970309,12.48308718,13.40288936,14.36685261,14.73264294,15.10705659,15.47213728,15.51282793,15.58813665,16.31192797,17.02787938,17.70920065,18.43223165,18.79985596,19.33454179,20.27114061,21.11399345,21.40498455,21.54257292,21.67858098,22.06881553,22.57694906,21.95534692,21.34167258,20.73702561,22.08997282,22.26331472,22.70067271,22.57714671,22.63630113,22.70819642,22.77508544
Panama,PAN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,29.68366244,32.54067034,32.72605279,32.92928227,33.4325193,33.81486681,34.11887458,34.44273784,35.23841086,35.2542005,35.69943718,36.14423372,36.58637819,36.90804303,36.8326896,37.29876888,36.88396887,37.28804213,37.17977061,37.19773459,37.47497683,36.84436152,37.69295212,38.42597402,38.80682666,39.47150921,39.67029527,39.9295445,40.61035116,41.4147431,42.43334161,39.23899353,39.63133938,40.77863546,41.68385456,41.77371846
Peru,PER,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,37.32421643,37.2976581,37.17957771,37.72769436,38.25209069,39.35930187,40.48778705,41.56533051,41.43125993,42.58758649,40.94924054,42.81869517,43.15330218,43.47455437,43.78647868,44.08762388,44.42376595,44.83560224,44.96565621,45.00881949,45.60928719,45.48919141,45.4622496,45.39799269,45.32118337,44.95363669,45.33080176,45.48599874,45.6939291,45.72483549,43.90596233,45.62988257,45.36495847,45.33322321,45.16201037,45.20895243
Philippines,PHL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,39.23856079,39.2582252,39.26403818,39.24903064,39.26086263,39.26653914,39.22422078,39.18675705,39.14516355,39.07105566,39.02331183,38.9866905,38.98079784,38.96460665,38.46261434,39.03665169,39.30668767,39.44384157,39.14009861,39.58806221,39.76356122,39.88550492,39.77344367,39.81881964,39.97986703,40.08543211,39.53399314,38.46842227,38.9889894,39.57176698,39.38167764,39.55063819,41.44384473,41.51940568,41.59515333,41.62193633
Palau,PLW,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.81556182,46.77126523,46.7122825,46.64650925,46.72418997,46.90000918,46.95521989,47.14748487,47.34976969,47.4704861,47.66053045,47.77843081,47.8637928,47.89907515,47.91618873,47.85727571,47.81274573,47.72673954,47.78532634,47.72185462,47.61609974,47.63219217,47.59940452,47.58404329,47.45163323,47.41795005,47.40026538,47.40420542,47.44709496,47.44229865,47.46704204,47.61811591,47.44978368,47.51838858,47.61224149,47.67129489
Poland,POL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.58176376,45.54017583,45.54938206,45.58083379,45.82082216,45.72918661,45.66962573,45.41309325,45.5437246,45.72767891,45.74196133,45.97229977,45.87518365,45.81409747,45.61375632,45.39295022,45.20770077,45.18733731,45.12771541,45.37422021,45.58687572,45.23571328,45.22992543,45.1379399,45.14000192,45.12707566,45.04320995,44.9448007,45.05184048,44.85967361,44.69156447,45.18162514,45.55991955,45.88136289,46.07173656,46.0873889
Pre-demographic dividend,PRE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.2126217,45.29841148,45.35058795,45.31962318,45.35578978,45.38415004,45.36832796,45.34843093,45.33405388,45.3721058,45.41381832,45.4418138,45.47817089,45.46645346,45.48379484,45.48951231,45.50384448,45.52714612,45.48078631,45.42091561,45.40551004,45.3487328,45.15899129,45.17427319,45.08946743,45.0451515,44.99171453,44.85615962,44.77657461,44.71667661,44.5949746,44.6952611,44.45079581,45.54591252,45.53204089,45.51352234
Puerto Rico (US),PRI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,36.03453568,35.85924755,36.814361,37.91173445,38.09520423,38.28504793,38.22151661,38.5770564,38.57054104,40.58124491,39.92935507,40.5306481,41.14219088,41.53367787,41.01665326,41.6187729,42.43241063,42.4231493,42.68592896,42.70616134,42.74269276,43.15579817,43.47659451,43.80021466,44.12422325,44.49034353,44.86873423,45.23306005,45.59446026,46.01138652,45.96295895,46.05440514,45.88976047,46.04885868,46.03035787,46.08516739
"Korea, Dem. People's Rep.",PRK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,49.38569235,49.35509072,49.36959879,49.37501507,49.36631888,49.39084042,49.40397835,49.45969733,49.44674978,49.34903416,49.32231425,49.25556478,49.22057937,49.18054077,49.14096614,49.08297462,49.07997863,49.07689091,49.01700353,48.99275737,48.95325164,48.89095596,48.81705824,48.74163287,48.66310135,48.6084737,48.50172967,48.48839222,48.49702954,48.4615994,48.43219575,48.44627037,48.29672056,48.25773503,48.20970162,48.16787775
Portugal,PRT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,42.30174223,43.20934048,43.31556546,43.7875557,44.11821093,44.22342256,44.43215338,44.76034559,44.9069266,45.16297935,45.40245794,45.53572868,45.65142288,46.31733774,46.28452682,46.90570416,46.99475342,47.27190755,47.34926323,47.7824987,48.139103,47.72512517,48.12154024,48.45803183,48.59491054,48.75164657,48.67683139,48.77921777,49.00737453,49.10936431,48.96107793,49.26647675,49.23964539,49.42303747,49.67061554,49.68259909
Paraguay,PRY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,37.06970264,36.94733183,36.82346982,36.86508051,36.9562172,37.12733385,37.14839152,37.28441491,37.29251511,37.27680161,37.26793754,37.3632777,37.53021859,38.01282375,39.75649511,39.5068971,37.94828606,39.17133016,38.71585724,39.52989219,39.09933861,40.04851207,41.96078404,41.25741857,40.01419185,40.37000217,40.38157032,40.76104988,41.40559295,41.70827131,40.83340089,41.76080346,41.97162092,41.89404629,42.15864949,42.23162869
West Bank and Gaza,PSE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,14.02383473,14.07672524,14.35061122,14.40905281,14.4602609,14.61572487,14.46033068,14.95519767,15.54657115,15.87887418,15.36629871,13.68955631,14.02426398,16.1761111,16.91145122,16.64733023,17.60904354,18.99258358,18.86737894,18.64754977,17.7482968,19.123303,19.65498756,19.20247962,19.96312104,20.80213252,20.2586837,20.42906279,20.6980991,21.14998442,20.45182212,20.62249844,21.45684035,,,
Pacific island small states,PSS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,38.22705603,38.36234299,38.49334278,38.63431295,38.77535167,38.85555824,38.95025386,38.91393102,38.8696785,38.83044263,38.8242904,38.83353109,38.84174175,38.81347504,38.78238396,38.8352408,39.25736751,39.58464334,39.92448771,40.28090517,40.62259971,41.09365272,41.10772369,41.13918993,41.19626945,40.99344948,40.79962563,40.99573395,41.17785872,41.34006171,41.59191716,41.90202396,41.61004532,41.78926602,41.9123909,41.98552086
Post-demographic dividend,PST,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,42.35415788,42.54527775,42.64595933,42.71670031,42.98155294,43.10391546,43.23520794,43.40877336,43.46269025,43.61414617,43.76614531,43.89349384,44.03658272,44.19035033,44.3230378,44.45581905,44.58968594,44.64980875,44.76273018,44.98040262,45.04167567,45.11854867,45.1527254,45.23081611,45.31592838,45.31382604,45.37946812,45.48215085,45.53898204,45.67008179,45.65521355,45.7870024,45.81679724,45.99768715,46.10065724,46.12222173
French Polynesia,PYF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,39.46901725,39.64049317,39.53229677,39.42123442,39.28430893,39.23231994,39.18055382,39.36139365,39.57278205,39.79953838,40.03535454,40.27224402,40.4826437,40.715974,40.929985,41.16119582,41.39381813,41.62926371,41.96829087,42.32668378,42.68404268,43.04110336,43.402043,43.47300529,43.55731631,43.70357809,43.90163962,44.18027117,44.10854064,44.0437276,43.98609347,44.1178674,43.99764435,44.11569259,44.20702833,44.25672315
Qatar,QAT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,15.40635911,15.72975779,15.7836817,16.08131786,16.30652086,16.50166156,16.64703143,16.15551849,15.98429784,16.00020821,15.91756076,15.95117262,15.89484257,15.93805335,15.90195062,15.4450356,13.23786958,11.93974822,11.21788397,11.30315569,12.11377182,12.90164731,13.39072015,13.58182997,13.48446253,13.35318449,13.463223,13.94015848,14.60031661,15.48190235,16.42950804,17.12034337,17.75950369,17.99568135,17.81722675,18.01446999
Romania,ROU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,43.07869641,43.02976617,43.06121503,43.08768471,43.10841012,43.14892794,43.22825887,43.31116892,43.39500367,43.46359677,43.5212681,43.5878938,43.6394331,43.61835704,43.65503891,43.63188172,43.6940931,43.80551772,44.03460706,43.08903251,43.53876684,43.82689724,43.58225072,43.47140239,43.43030266,43.22844743,43.11243411,43.40970317,43.1531339,43.00644276,42.79237422,42.42682825,42.76673319,42.44651057,42.4038811,42.41310192
Russian Federation,RUS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,48.32621809,48.15334006,47.78780836,47.53321501,47.32597443,47.28147278,47.34627018,47.48357338,47.59141014,48.20172048,48.35249123,48.41468509,48.89213773,49.02250953,49.14408293,49.32130678,49.50588842,49.40865652,49.02949275,49.12988647,48.85219091,48.89696242,48.81942852,48.64314063,48.55801161,48.4041185,48.38636964,48.36341657,48.46244146,48.49622711,48.59416978,48.57449243,48.74341895,48.65596991,48.78791813,48.77875282
Rwanda,RWA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,41.45195824,41.5499279,41.73435192,41.94087433,42.71681149,44.14917327,44.35467307,44.57271622,44.95472367,45.47111337,45.99065292,46.48945417,46.87906675,47.07120872,47.12839234,47.13031577,47.09012124,47.03223834,46.98172162,46.96098327,46.97001931,46.99788665,47.04345605,47.10514188,47.18070612,47.26887515,47.3779802,47.50930362,47.03959106,46.49270102,47.31704771,47.23093398,47.47076748,47.55573552,46.83840712,46.8412058
South Asia,SAS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,25.07231473,25.12424781,25.18982189,25.31634519,25.44703737,25.77406264,26.11657118,26.45912279,26.86414284,27.15685293,27.48653807,27.63559979,27.78381214,27.93516608,28.09287522,28.25613296,27.70464553,27.28193656,26.86670315,26.46011469,26.06011421,25.65050823,25.22266523,25.19276122,25.22890092,25.32474697,25.41803724,25.71244958,25.86087435,26.02302286,25.96217055,27.03879265,27.95314709,28.59802812,29.08577562,29.08743619
Saudi Arabia,SAU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,12.85742855,12.76150034,12.78910812,13.11617235,13.45730984,13.81082484,14.18249858,14.56867846,14.96817033,15.37430945,14.52851859,13.97905729,13.63191785,13.65358345,13.67383846,13.69795771,13.73350925,13.03225008,12.46146224,11.92805289,12.1773954,12.4577136,12.36722912,11.89522458,11.7928138,12.18689827,12.6579245,11.46900332,12.8065933,14.09269396,16.78652913,19.3800604,19.27918175,19.03698965,18.63535109,18.89849013
Sudan,SDN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,23.69509829,24.48511272,25.28195412,26.07472323,26.83507077,27.5795751,28.31993718,28.13120852,27.97625315,27.83289598,27.69501077,27.56543944,27.44356898,27.32942269,27.24191299,27.17804679,27.0966969,27.0032512,26.9341493,27.76673529,28.69287615,29.64698128,28.84824309,28.09897549,27.39897256,26.68637938,25.93251027,25.17380581,24.3361635,23.36278345,22.21223897,21.06310041,19.68772927,,,
Senegal,SEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,31.82901908,31.97661885,32.142749,32.3230972,32.51392613,32.71583966,32.92681529,33.140128,33.35033919,33.5428064,33.72252974,33.89449792,34.03389687,34.11845998,34.16910926,34.21199249,34.24240433,34.62181649,35.01632694,35.4315208,35.86660618,36.31926248,36.7871245,37.21317592,37.60235035,38.01255159,39.12353167,38.88737615,37.87037946,36.96296308,36.63640642,36.47336268,36.19415038,36.25121898,36.48564382,36.58275467
Singapore,SGP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,35.8215674,36.45769569,36.96854893,37.3620502,37.6481341,37.92409505,37.92535352,37.84033807,37.64252008,38.37781616,38.86955708,39.25816994,39.2013348,40.01880189,40.51216071,40.84438816,41.00793792,39.76489681,40.36615335,39.89738098,40.572977,41.08788758,41.16230166,41.13290631,41.43584294,41.96217712,42.36082773,42.54088895,42.97092626,43.21461234,43.25804465,43.97597621,43.55703074,44.01429865,44.03700957,44.05242046
Solomon Islands,SLB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.85532494,46.87843899,46.88898864,46.93269266,46.97079228,47.00440778,47.05920877,47.12414893,47.18317383,47.2439745,47.36789792,47.49026247,47.60217424,47.69107238,47.78414603,47.88290402,47.99392347,48.10497622,48.20326593,48.2921778,48.27582305,48.20058505,48.14515398,48.0956575,48.06932188,48.05147127,48.03010116,48.01589452,47.9995282,48.00049968,48.02058167,48.19254906,48.00352327,48.01231279,48.00918308,47.99644149
Sierra Leone,SLE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,51.83966041,51.77958937,51.71716775,51.65343815,51.59331108,51.54231125,51.48426864,51.41795735,51.37300284,51.37709116,51.36433207,51.30579169,51.25316523,51.20705288,50.99473731,50.91402393,50.83016902,50.74824851,50.66592033,50.58625903,50.51104749,50.43377103,50.34763116,50.25667032,50.16314493,49.69258371,49.20569236,48.70764469,48.20714892,48.42753392,48.40378781,48.45890046,48.52002677,48.69643719,48.76907515,48.75439869
El Salvador,SLV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,34.72035448,34.78736502,35.21022549,36.35565547,37.14524679,36.33721844,36.26335225,36.50833728,38.49654615,39.00940833,39.26448684,39.54214098,39.84011702,40.19919685,39.73940978,40.25096069,40.76231384,40.66652471,40.94987924,41.23420831,41.52259343,41.31921852,41.68665379,42.28277263,41.83399464,41.43481045,41.67951718,41.25424904,41.24086468,41.39015357,41.20173674,41.17243799,41.25465104,42.4132206,42.51427812,42.43460831
San Marino,SMR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Somalia, Fed. Rep.",SOM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,31.68001392,31.83691648,32.2746822,32.38261082,32.21055262,32.05258781,31.91117704,31.78229685,31.65814282,31.54098937,31.43143023,31.32378996,31.21223572,31.08988092,30.92953996,30.69138389,30.39496335,30.17900571,30.13196427,30.1721699,30.24724949,30.51438134,30.78896703,30.86240432,30.9105764,30.95842541,31.01111553,31.09856691,31.20544381,31.28631062,31.27737685,31.30866279,30.7346656,30.80928936,30.84231199,30.86277595
Serbia,SRB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,43.90401053,43.96137566,44.0137037,44.05608718,44.06596732,44.07593232,44.08875377,44.11552178,44.18913952,44.34294504,44.42919632,44.51257828,44.54916096,44.51712818,44.46399519,44.40807762,44.34151002,44.84253437,44.89498727,44.79111946,44.5023309,44.23360477,44.230617,44.46560907,44.72503694,44.66418753,45.16275265,45.45359473,45.40545142,45.66706361,45.67159159,46.06201471,46.4668985,46.90356196,47.19957928,47.28162443
Sub-Saharan Africa (excluding high income),SSA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.87459456,45.95012855,46.06321483,46.0673679,46.2151699,46.43686831,46.56938054,46.66106559,46.68358641,46.7566867,46.8220892,46.86582653,46.93805046,46.96369874,46.9918547,47.00715983,47.01355461,47.00049064,46.95713096,46.90636224,46.88493504,46.86180532,46.70733002,46.73971115,46.65831647,46.59000979,46.50585561,46.46394846,46.36433995,46.27413188,46.17196541,46.25518106,46.23859998,47.3318045,47.34316102,47.33432075
South Sudan,SSD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,50.22821215,50.26378237,50.34207205,50.46324438,50.48271426,50.4377346,50.4193324,50.40656979,50.52365653,50.59379058,50.48743528,50.34099111,50.14909701,49.95802037,49.86773837,49.86327767,49.888139,49.93399208,49.98593895,50.02340449,50.12965064,50.25360605,50.27404353,50.23779258,50.06385047,49.97741881,49.93135275,49.76567286,49.92887841,50.31885588,50.24380955,50.27186365,49.71841023,49.59890295,,
Sub-Saharan Africa,SSF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.03512302,46.09348446,46.18322538,46.17394624,46.29345612,46.47982148,46.5862523,46.65521485,46.66229021,46.71705546,46.76575377,46.79497596,46.8516972,46.86847899,46.88896805,46.89943746,46.90265466,46.88936798,46.84997094,46.80456086,46.78567839,46.76609139,46.62971958,46.66094558,46.54943635,46.44884693,46.33280319,46.25226891,46.11894777,45.99175962,45.84122009,45.86302684,45.87013643,46.85346054,46.878291,46.87540411
Small states,SST,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,38.72144238,38.69625103,38.78981484,38.93894179,39.02119123,39.12585952,39.39748068,39.54894377,39.62295237,39.75025938,39.90330833,39.96783831,40.21094475,40.50455142,40.69610475,41.0397675,41.24580789,41.2733128,41.59037744,41.73905009,41.96957173,42.02548149,42.27280774,42.21323946,42.25863436,42.41293195,42.42361784,42.49641254,42.51851722,42.66368904,42.63660655,42.82587849,42.71286804,43.12322162,43.1992637,43.24826445
Sao Tome and Principe,STP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.49844012,44.52927703,44.54886134,44.63375976,44.7940408,45.04696374,45.37990985,45.81267799,46.35524679,46.9712421,47.626217,48.01339176,48.10084034,48.1368928,48.15017314,48.1407437,48.09951025,48.01150787,47.89849981,47.80659234,47.78967329,47.85231007,47.80813094,47.68544339,47.65884457,47.75771903,48.00506205,48.38876622,48.86902343,49.42849548,49.38410596,49.67809791,49.47339331,49.37587931,49.32998569,49.44547398
Suriname,SUR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.81743573,34.00889413,34.07014908,33.71668117,33.94777626,33.93735915,34.19563883,34.44984456,34.69934864,34.94937033,35.14063951,35.33613632,35.537983,35.74508385,36.02714937,36.37687142,36.72202788,37.06724987,37.41123792,37.75381933,38.10001681,38.44508155,38.78990192,39.12918201,39.46266449,39.79050322,40.12708156,40.34646875,40.75954127,40.92513655,40.88039916,41.09047725,41.36793087,41.64996954,41.99136926,42.04637379
Slovak Republic,SVK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.86581186,46.91630683,46.53935742,46.09811229,44.60489896,44.77307556,45.21288553,45.17322158,45.25182344,45.52767708,45.8720173,45.77855094,45.590475,45.61097818,45.38495478,44.69874065,44.42725299,44.47036792,44.48715736,44.20230028,44.52593397,44.17703908,44.30083949,44.53099996,44.99693956,45.03334284,45.22120822,45.38771125,45.16598873,45.22104698,45.38376705,46.83240776,47.01443159,47.01277124,47.1031063,47.11388143
Slovenia,SVN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.44540047,46.33257369,46.30837125,46.37192524,46.42938863,46.31724785,46.11552039,46.47574434,46.2883032,46.17119426,45.99691951,45.63053547,45.85891777,45.82147391,46.04730547,45.79190118,45.94990783,45.58815059,45.68029821,45.61452661,45.47328177,45.76443919,45.99480006,45.77903638,46.09886978,46.06102876,46.48312654,46.29840702,45.99331432,45.90391687,45.96343929,45.79362989,45.60511371,45.61010008,45.37016167,45.32905051
